date,time,latitude,longitude,depth,mag,type,landmark,region
2019-03-07,01:35:55.360000,37.636,-118.9201667,5.22,0.67,earthquake,Mammoth Lakes,CA
2019-03-07,01:32:44.011000,61.4729,-150.0372,41.2,1.3,earthquake,Big Lake,Alaska
2019-03-07,01:16:46.030000,38.8308333,-122.79,2.08,1.98,earthquake,Cobb,CA
2019-03-07,00:48:46.180000,38.8051682,-122.8089981,0.91,0.83,earthquake,The Geysers,CA
2019-03-07,00:29:18.577000,61.4789,-149.9599,41.3,1.3,earthquake,Big Lake,Alaska
2019-03-07,00:24:12.841000,61.6899,-149.6532,32.9,2.7,earthquake,Meadow Lakes,Alaska
2019-03-07,00:23:00.970000,33.488,-116.795,5.47,0.12,earthquake,Aguanga,CA
2019-03-07,00:04:06.780000,38.8185,-122.7846667,1.7,0.96,earthquake,The Geysers,CA
2019-03-06,23:48:41.090000,38.8128319,-122.8301697,1.35,0.88,earthquake,The Geysers,CA
2019-03-06,23:37:01.180000,46.3351666666667,-122.841666666667,-0.63,1.71,explosion,Castle Rock,Washington
2019-03-06,23:09:05.820000,38.7548333,-122.7225,1.52,1.43,earthquake,Anderson Springs,CA
2019-03-06,23:07:52.870000,37.277,-97.9438333,6.13,1.67,earthquake,Harper,Kansas
2019-03-06,22:17:52.910000,45.9356667,-111.293,4.39,1.31,earthquake,Manhattan,Montana
2019-03-06,22:09:11.298000,61.5156,-149.9146,33.8,1.2,earthquake,Big Lake,Alaska
2019-03-06,21:33:00.980000,38.815,-122.8208333,2.95,0.26,earthquake,The Geysers,CA
2019-03-06,21:27:41.110000,33.4811667,-116.7901667,4.21,0.78,earthquake,Aguanga,CA
2019-03-06,21:20:22.710000,37.3278,-97.9443,6.04,2.5,earthquake,Harper,Kansas
2019-03-06,20:11:50.420000,33.2498333,-116.411,11.71,0.56,earthquake,Borrego Springs,CA
2019-03-06,20:08:24.620000,46.0121667,-112.449,-2,1.97,quarry blast,Butte,Montana
2019-03-06,19:56:55.640000,34.9861667,-118.1928333,-0.8,1.13,quarry blast,Mojave,CA
2019-03-06,19:35:34.480000,33.9225,-116.8271667,4.47,1.01,earthquake,Cabazon,CA
2019-03-06,19:29:49.160000,38.791832,-122.7621689,3.45,1.14,earthquake,The Geysers,CA
2019-03-06,19:28:07.730000,38.8156667,-122.8101667,1.78,0.21,earthquake,The Geysers,CA
2019-03-06,19:14:18.220000,33.8781667,-116.8481667,13.23,1.12,earthquake,Banning,CA
2019-03-06,19:03:20.470000,33.8536667,-117.4926667,-0.48,1.46,quarry blast,Home Gardens,CA
2019-03-06,18:28:55.560000,38.8364983,-122.7906647,1.64,0.44,earthquake,Cobb,CA
2019-03-06,18:19:26.460000,36.5675,-121.1613333,3.3,1.56,earthquake,Pinnacles,CA
2019-03-06,17:45:36.500000,38.8139992,-122.8103333,0.92,0.88,earthquake,The Geysers,CA
2019-03-06,17:36:42.610000,38.8165016,-122.8258362,2.14,0.68,earthquake,The Geysers,CA
2019-03-06,17:31:02.290000,38.8103333,-122.8295,2.05,-0.03,earthquake,The Geysers,CA
2019-03-06,17:18:49.490000,17.9443,-66.3898,10,1.75,earthquake,Santa Isabel,Puerto Rico
2019-03-06,17:16:01.880000,38.8063316,-122.8281631,1.62,0.88,earthquake,The Geysers,CA
2019-03-06,16:21:16.811000,61.672,-149.4786,36.2,1.3,earthquake,Tanaina,Alaska
2019-03-06,16:06:17.470000,35.1966667,-120.7436667,7.72,1.24,earthquake,Avila Beach,CA
2019-03-06,15:55:36.660000,61.5217,-149.899,33.7,1.1,earthquake,Big Lake,Alaska
2019-03-06,15:31:44.510000,38.8168335,-122.8050003,1.64,0.84,earthquake,The Geysers,CA
2019-03-06,15:25:32.790000,36.5991667,-121.2018333,2.76,2.13,earthquake,Pinnacles,CA
2019-03-06,15:21:59.600000,38.7768333,-122.743,0.36,1.1,earthquake,The Geysers,CA
2019-03-06,15:13:43.310000,61.5038,-149.9672,48.1,1.2,earthquake,Big Lake,Alaska
2019-03-06,15:03:37.840000,38.8129997,-122.8156662,2.78,1.08,earthquake,The Geysers,CA
2019-03-06,15:01:51.980000,36.5628333,-121.0713333,9.11,1.56,earthquake,Pinnacles,CA
2019-03-06,14:55:27.660000,33.6305,-116.679,13.37,0.55,earthquake,Anza,CA
2019-03-06,14:33:41.060000,33.4893333,-116.7875,4.55,0.37,earthquake,Aguanga,CA
2019-03-06,14:30:04.450000,38.8211667,-122.8436667,1.8,1.49,earthquake,The Geysers,CA
2019-03-06,14:25:14.720000,18.4308,-66.4111,109,2.99,earthquake,Vega Baja,Puerto Rico
2019-03-06,14:05:43.440000,38.7966667,-122.7666667,1.44,1.53,earthquake,The Geysers,CA
2019-03-06,13:49:55.580000,33.8115,-116.9415,12.51,0.95,earthquake,San Jacinto,CA
2019-03-06,13:12:11.310000,19.2085,-155.4113333,33.75,1.75,earthquake,Pahala,Hawaii
2019-03-06,13:09:57.710000,38.7936667,-122.7535,-0.08,1.28,earthquake,The Geysers,CA
2019-03-06,12:13:59.180000,33.4798333,-116.7888333,3.9,1.48,earthquake,Aguanga,CA
2019-03-06,11:00:48.360000,33.4938333,-116.9111667,10.59,0.38,earthquake,Aguanga,CA
2019-03-06,10:31:54.401000,63.8426,-149.0931,67.9,1.6,earthquake,Healy,Alaska
2019-03-06,09:45:45.230000,38.8073349,-122.8231659,2.14,1.12,earthquake,The Geysers,CA
2019-03-06,09:19:59.140000,33.4975,-116.7918333,4.68,0.45,earthquake,Aguanga,CA
2019-03-06,08:58:35.050000,38.793499,-122.7816696,3.28,1.03,earthquake,The Geysers,CA
2019-03-06,08:43:18.210000,19.2203333,-155.4516667,0.02,2.29,earthquake,Pahala,Hawaii
2019-03-06,08:22:32.300000,18.2288,-66.0308,14,2.35,earthquake,Caguas,Puerto Rico
2019-03-06,07:20:21,32.9035,-117.2825,14.46,1.23,earthquake,La Jolla,CA
2019-03-06,07:08:04.320000,38.8195,-122.7568333,2.85,0.3,earthquake,Cobb,CA
2019-03-06,06:47:58.150000,33.976,-116.5461667,8.44,1.17,earthquake,Desert Hot Springs,CA
2019-03-06,06:15:28.340000,61.5102,-149.9507,32.1,1.5,earthquake,Big Lake,Alaska
2019-03-06,05:59:46.120000,38.7918333,-122.7653333,1.91,0.27,earthquake,The Geysers,CA
2019-03-06,05:58:18.330000,38.815834,-122.8126678,2.65,0.83,earthquake,The Geysers,CA
2019-03-06,05:57:24.700000,47.4396666666667,-120.164333333333,12.62,1.05,earthquake,East Wenatchee Bench,Washington
2019-03-06,05:38:36.110000,38.8078333,-122.7943333,2.76,1.49,earthquake,The Geysers,CA
2019-03-06,05:22:46.460000,38.8323326,-122.8054962,0.03,0.88,earthquake,Cobb,CA
2019-03-06,05:02:06.720000,33.6725,-116.7213333,14.21,0.28,earthquake,Idyllwild,CA
2019-03-06,04:59:08.370000,37.323,-122.1996667,5.72,1.75,earthquake,Portola Valley,CA
2019-03-06,04:46:25.800000,37.6328333,-118.9031667,5.66,-0.06,earthquake,Mammoth Lakes,CA
2019-03-06,04:33:44.310000,33.7131667,-116.769,15.99,1.11,earthquake,Idyllwild,CA
2019-03-06,04:15:04.490000,41.4921667,-81.6718333,5,2.02,earthquake,Cleveland,Ohio
2019-03-06,03:30:02.810000,38.8228333,-122.7873333,1.97,0.22,earthquake,Cobb,CA
2019-03-06,02:24:19.460000,38.7978333,-122.8181667,2.74,0.25,earthquake,The Geysers,CA
2019-03-06,02:15:30.046000,61.4683,-149.8939,32.4,1.2,earthquake,Big Lake,Alaska
2019-03-06,01:54:49.090000,38.3495,21.9885,39.93,4.3,earthquake,Kamarai,Greece
2019-03-06,01:48:09.360000,10.9848,-74.7834,47.23,4.5,earthquake,Barranquilla,Colombia
2019-03-06,01:34:57.020000,38.8346672,-122.8303299,1.36,0.57,earthquake,The Geysers,CA
2019-03-06,01:29:34.480000,33.4878333,-116.787,4.55,0.75,earthquake,Aguanga,CA
2019-03-06,01:25:54.110000,34.5476667,-118.2055,12.54,0.93,earthquake,Acton,CA
2019-03-06,01:23:50.880000,33.661,-116.7556667,15.49,1.4,earthquake,Idyllwild,CA
2019-03-06,00:50:24.550000,38.8088341,-122.7656631,0.49,0.87,earthquake,The Geysers,CA
2019-03-06,00:42:24.500000,35.0338333,-117.6933333,-0.82,1.47,quarry blast,Boron,CA
2019-03-05,23:34:33.820000,38.8165016,-122.8130035,2.53,1.13,earthquake,The Geysers,CA
2019-03-05,23:13:47.770000,47.4308333333333,-122.694833333333,18.06,0.87,earthquake,Burley,Washington
2019-03-05,22:39:41.100000,38.7980003,-122.7389984,1.41,0.67,earthquake,The Geysers,CA
2019-03-05,22:14:29.980000,49.3983333333333,-120.555166666667,-0.23,2.09,explosion,Princeton,Canada
2019-03-05,21:50:43.060000,19.4051666,-155.2823334,0.19,1.77,earthquake,Volcano,Hawaii
2019-03-05,21:27:38.660000,34.0531667,-117.2913333,17.61,1.17,earthquake,Loma Linda,CA
2019-03-05,21:07:10.730000,47.561,-122.7475,22.29,0.11,earthquake,Erlands Point-Kitsap Lake,Washington
2019-03-05,21:00:15.090000,33.8693333,-117.5065,-0.48,1.02,quarry blast,Home Gardens,CA
2019-03-05,20:56:02.390000,36.2955,-83.7356667,17.07,3.37,earthquake,Maynardville,Tennessee
2019-03-05,20:52:44.400000,18.5786,-68.351,122,2.93,earthquake,Punta Cana,Dominican Republic
2019-03-05,20:44:58.730000,38.7966652,-122.7863312,1.72,0.75,earthquake,The Geysers,CA
2019-03-05,20:11:38.920000,33.4903333,-116.7911667,5.9,1.6,earthquake,Aguanga,CA
2019-03-05,19:56:39.520000,37.3098333,-122.0955,-0.26,1.2,quarry blast,Loyola,CA
2019-03-05,19:55:16.530000,38.8055,-122.791,1.12,0.76,earthquake,The Geysers,CA
2019-03-05,19:54:04.680000,34.9926667,-118.1905,-0.8,1.31,quarry blast,Mojave,CA
2019-03-05,19:45:29.980000,33.486,-116.7915,5.87,1.48,earthquake,Aguanga,CA
2019-03-05,19:01:40.770000,36.1868333,-120.3306667,7.04,1.79,earthquake,Coalinga,CA
2019-03-05,18:45:20.030000,38.8366667,-122.791,2.01,0.36,earthquake,Cobb,CA
2019-03-05,18:39:33.510000,38.7775002,-122.7438354,1.56,0.9,earthquake,The Geysers,CA
2019-03-05,18:39:05.570000,35.8753333,-120.4225,5.68,0.61,earthquake,Parkfield,CA
2019-03-05,18:14:35.990000,38.8345,-122.81,1.86,1.34,earthquake,Cobb,CA
2019-03-05,18:11:00.260000,18.395,-66.9848,31,2.1,earthquake,San Sebastian,Puerto Rico
2019-03-05,18:03:18.630000,38.7918333,-122.7848333,1.54,1.42,earthquake,The Geysers,CA
2019-03-05,18:02:47.560000,38.7748337,-122.7746658,3.37,0.89,earthquake,The Geysers,CA
2019-03-05,18:02:20.750000,38.7941666,-122.7813339,1.33,1.08,earthquake,The Geysers,CA
2019-03-05,17:57:05.030000,33.668,-116.721,14.08,0.53,earthquake,Idyllwild,CA
2019-03-05,17:43:31.480000,38.8025,-122.7346667,2.79,0.69,earthquake,Cobb,CA
2019-03-05,17:37:05.640000,33.7163333,-117.336,-0.57,1.31,quarry blast,Lake Elsinore,CA
2019-03-05,17:00:58.512000,61.4441,-149.9269,44.8,1.1,earthquake,Big Lake,Alaska
2019-03-05,16:55:57.440000,51.6295,16.1402,5,4.1,earthquake,Grebocice,Poland
2019-03-05,16:51:13.130000,38.7895012,-122.7366638,1.8,0.9,earthquake,The Geysers,CA
2019-03-05,16:45:56.870000,40.462,-111.935,7.71,0.88,earthquake,Bluffdale,Utah
2019-03-05,16:26:58.940000,38.8079987,-122.8241653,1.59,0.56,earthquake,The Geysers,CA
2019-03-05,15:52:30.700000,36.8461667,-121.4603333,8.79,0.91,earthquake,Hollister,CA
2019-03-05,15:29:28.770000,38.8050003,-122.8270035,2.34,0.56,earthquake,The Geysers,CA
2019-03-05,15:26:40.881000,61.4737,-149.923,33.2,1.9,earthquake,Big Lake,Alaska
2019-03-05,15:19:12.430000,38.8026667,-112.1913333,6.6,1.45,earthquake,Richfield,Utah
2019-03-05,15:06:41.170000,38.8381653,-122.8258362,1.44,0.89,earthquake,The Geysers,CA
2019-03-05,15:05:52.270000,19.2143333,-155.4161667,34.99,2.03,earthquake,Pahala,Hawaii
2019-03-05,15:05:36.020000,38.7905,-122.7628333,1.71,0.23,earthquake,The Geysers,CA
2019-03-05,15:04:03.540000,33.365,-116.8086667,7.64,0.51,earthquake,Palomar Observatory,CA
2019-03-05,15:03:56.160000,38.8368333,-122.8258333,1.77,,earthquake,The Geysers,CA
2019-03-05,15:03:53.930000,38.8361667,-122.8251667,1.89,1.4,earthquake,The Geysers,CA
2019-03-05,15:02:23.720000,38.8364983,-122.8258362,1.61,0.9,earthquake,The Geysers,CA
2019-03-05,14:12:10.580000,40.467,-111.9413333,7.55,0.77,earthquake,Bluffdale,Utah
2019-03-05,14:06:48.590000,18.1763,-66.1518,77,2.27,earthquake,Cidra,Puerto Rico
2019-03-05,14:03:45.850000,34.0123333,-118.4725,8.89,1.64,earthquake,Santa Monica,CA
2019-03-05,13:48:39.790000,38.831501,-122.7971649,1.44,0.56,earthquake,Cobb,CA
2019-03-05,13:39:17.390000,38.8035011,-122.7645035,0.26,0.47,earthquake,The Geysers,CA
2019-03-05,13:26:39.550000,19.4028339,-155.283493,0.17,1.85,earthquake,Volcano,Hawaii
2019-03-05,13:22:33.250000,38.8126678,-122.8310013,1.67,0.56,earthquake,The Geysers,CA
2019-03-05,13:00:35.970000,40.4716667,-111.9371667,6.62,1.1,earthquake,Bluffdale,Utah
2019-03-05,12:08:18.960000,40.4735,-111.9325,6.25,0.98,earthquake,Bluffdale,Utah
2019-03-05,11:55:11.180000,35.8308333,-120.3791667,10.08,0.72,earthquake,Parkfield,CA
2019-03-05,11:53:08.250000,38.7928352,-122.7861633,1.45,0.55,earthquake,The Geysers,CA
2019-03-05,11:49:44.600000,38.791,-122.7816667,1.48,1.39,earthquake,The Geysers,CA
2019-03-05,11:45:46.960000,33.3821667,-116.9495,9,0.44,earthquake,Palomar Observatory,CA
2019-03-05,11:40:47.400000,38.809,-122.79,2.68,1.52,earthquake,The Geysers,CA
2019-03-05,11:38:53,40.4666667,-111.9311667,7.59,0.58,earthquake,Bluffdale,Utah
2019-03-05,11:24:46.268000,39.2429,-114.9052,2.3,2.3,earthquake,Ely,Nevada
2019-03-05,10:56:57.020000,17.9018,-67.0991,12,2.24,earthquake,La Parguera,Puerto Rico
2019-03-05,10:48:11.564000,39.2192,-114.9829,1.8,2.9,earthquake,Ely,Nevada
2019-03-05,10:23:27.510000,39.7093333,-120.6285,-1.09,2.19,earthquake,Valley Ranch,CA
2019-03-05,10:14:06.250000,34.1093333,-117.0098333,6.67,1.64,earthquake,Yucaipa,CA
2019-03-05,10:02:53.570000,36.025,-117.8848333,1.94,0.77,earthquake,Coso Junction,CA
2019-03-05,10:00:27.050000,32.968,-115.5685,8.27,1.24,earthquake,Brawley,CA
2019-03-05,09:38:06.240000,37.2486667,-118.3945,7.04,0.64,earthquake,Wilkerson,CA
2019-03-05,09:25:41.410000,33.7045,-116.8345,14.84,1.05,earthquake,Valle Vista,CA
2019-03-05,09:15:14.140000,40.4656667,-111.9295,7.58,0.8,earthquake,Bluffdale,Utah
2019-03-05,09:13:37.730000,18.14,-67.1801,23,1.91,earthquake,Hormigueros,Puerto Rico
2019-03-05,09:04:16.320000,34.0603333,-116.407,8.96,1.01,earthquake,Yucca Valley,CA
2019-03-05,08:49:46.170000,35.8306667,-120.3786667,9.87,0.68,earthquake,Parkfield,CA
2019-03-05,08:48:17.980000,33.6831667,-116.7738333,16.89,1.36,earthquake,Idyllwild,CA
2019-03-05,08:47:27.500000,38.8121681,-122.8235016,2.37,1.05,earthquake,The Geysers,CA
2019-03-05,08:47:04.890000,38.7910004,-122.7630005,1.27,1.14,earthquake,The Geysers,CA
2019-03-05,08:46:39.160000,33.2281667,-116.7643333,12.22,0.46,earthquake,Lake Henshaw,CA
2019-03-05,08:39:16.270000,40.4708333,-111.935,6.76,1.07,earthquake,Bluffdale,Utah
2019-03-05,08:20:04.200000,38.4726667,-123.2768333,3.13,1.79,earthquake,Fort Ross,CA
2019-03-05,08:04:34.080000,40.4696667,-111.9436667,7.46,2.51,earthquake,Bluffdale,Utah
2019-03-05,08:01:44.390000,34.0271667,-118.3238333,10.6,0.91,earthquake,View Park-Windsor Hills,CA
2019-03-05,07:57:26.120000,40.4715,-111.9303333,7.66,0.76,earthquake,Bluffdale,Utah
2019-03-05,07:55:22.230000,40.4705,-111.9415,6.57,1.81,earthquake,Bluffdale,Utah
2019-03-05,07:31:46.830000,48.2086666666667,-122.433333333333,29.3,1.31,earthquake,Stanwood,Washington
2019-03-05,07:15:40.200000,33.4858333,-116.7876667,4.4,0.25,earthquake,Aguanga,CA
2019-03-05,06:52:09.400000,34.2261667,-117.4886667,5.34,0.61,earthquake,Lytle Creek,CA
2019-03-05,06:43:48.080000,38.7983322,-122.8115005,2.96,0.88,earthquake,The Geysers,CA
2019-03-05,06:43:10.390000,38.7961667,-122.8091667,3.49,1.89,earthquake,The Geysers,CA
2019-03-05,06:35:36.330000,38.7856667,-122.7773333,1.94,0.27,earthquake,The Geysers,CA
2019-03-05,06:29:08.610000,38.7873344,-122.7806702,1.91,0.88,earthquake,The Geysers,CA
2019-03-05,06:27:46.110000,18.0658,-67.223,16,1.43,earthquake,Puerto Real,Puerto Rico
2019-03-05,06:22:52.290000,33.994,-117.1593333,13.1,0.42,earthquake,Redlands,CA
2019-03-05,06:12:51.310000,18.104,-67.0621,13,1.39,earthquake,Sabana Eneas,Puerto Rico
2019-03-05,06:11:04.780000,17.9496,-67.1081,15,1.42,earthquake,La Parguera,Puerto Rico
2019-03-05,05:50:07.058000,39.249,-120.2017,0,1,earthquake,Truckee,California
2019-03-05,05:43:36.440000,33.3941667,-116.9435,6.21,0.26,earthquake,Palomar Observatory,CA
2019-03-05,05:35:31.120000,33.481,-116.7863333,5.28,1.31,earthquake,Aguanga,CA
2019-03-05,05:26:45.610000,38.8154984,-122.8188324,2.33,0.88,earthquake,The Geysers,CA
2019-03-05,04:55:19.570000,38.82,-122.8136667,3.16,0.46,earthquake,The Geysers,CA
2019-03-05,04:39:46.820000,40.0071667,-121.229,6.72,1.47,earthquake,Belden,CA
2019-03-05,04:33:02.050000,19.4013329,-155.2863312,0.09,1.97,earthquake,Volcano,Hawaii
2019-03-05,04:29:25.150000,38.7511667,-122.7183333,1.65,0.55,earthquake,Anderson Springs,CA
2019-03-05,03:16:03.260000,34.0155,-117.5885,3.04,0.55,earthquake,Ontario,CA
2019-03-05,03:13:07.510000,34.1261667,-116.3913333,5.26,1.3,earthquake,Yucca Valley,CA
2019-03-05,02:41:29.900000,38.8515,-122.7675,2.66,0.43,earthquake,Cobb,CA
2019-03-05,02:39:43.190000,37.6271667,-118.9571667,5.8,0.71,earthquake,Mammoth Lakes,CA
2019-03-05,01:33:14.490000,38.8354988,-122.7828369,1.66,0.56,earthquake,Cobb,CA
2019-03-05,01:09:46.720000,45.8653333,-111.3568333,4,1.25,earthquake,Manhattan,Montana
2019-03-05,00:55:58.310000,33.4916667,-116.7926667,4.23,0.24,earthquake,Aguanga,CA
2019-03-05,00:54:25.060000,45.8533333,-111.3351667,6,0.88,earthquake,Manhattan,Montana
2019-03-05,00:53:10.780000,34.0556667,-117.5028333,3.63,1.07,earthquake,Glen Avon,CA
2019-03-05,00:53:04.920000,34.0568333,-117.4996667,4.51,1.35,earthquake,Glen Avon,CA
2019-03-05,00:49:40.930000,45.8674,-111.3509,1.97,2.6,earthquake,Manhattan,Montana
2019-03-05,00:30:19.580000,38.8305016,-122.8115005,1.34,1.14,earthquake,The Geysers,CA
2019-03-05,00:22:09.570000,35.0301667,-117.6915,-0.82,1.35,quarry blast,Boron,CA
2019-03-04,23:50:49.040000,33.7888333,-116.8915,8.6,0.4,earthquake,Valle Vista,CA
2019-03-04,22:56:07.560000,33.4835,-116.7886667,4.31,1.3,earthquake,Aguanga,CA
2019-03-04,22:44:17.350000,38.819,-122.8231667,2.39,0.04,earthquake,The Geysers,CA
2019-03-04,22:36:29.040000,19.4341667,-154.8866667,6.35,2.1,earthquake,Leilani Estates,Hawaii
2019-03-04,22:34:09.210000,33.5535,-116.6533333,9.39,0.67,earthquake,Anza,CA
2019-03-04,22:16:11.360000,47.4395,-115.9983333,1.46,1.83,earthquake,Wallace,Idaho
2019-03-04,21:57:12,32.5866667,-117.0043333,-0.33,1.37,quarry blast,San Ysidro,CA
2019-03-04,21:37:59.750000,38.8243333,-122.8098333,1.32,1.11,earthquake,The Geysers,CA
2019-03-04,21:25:06.690000,38.8365,-122.8086667,2.93,0.22,earthquake,Cobb,CA
2019-03-04,21:22:12.610000,37.6395,-118.8766667,4.74,-0.1,earthquake,Mammoth Lakes,CA
2019-03-04,21:14:56.990000,38.8333333,-122.7928333,2.11,0.25,earthquake,Cobb,CA
2019-03-04,21:10:31.070000,33.6891667,-116.7153333,16.15,0.76,earthquake,Idyllwild,CA
2019-03-04,21:03:22.730000,38.8144989,-122.8223343,1.77,0.8,earthquake,The Geysers,CA
2019-03-04,20:53:17.950000,38.8199997,-122.8205032,2.87,0.88,earthquake,The Geysers,CA
2019-03-04,20:53:00.830000,38.817,-122.8171667,2.52,2.17,earthquake,The Geysers,CA
2019-03-04,20:46:29.610000,40.4783333,-111.9416667,5.38,0.85,earthquake,Bluffdale,Utah
2019-03-04,20:43:07,40.4608333,-111.939,9.64,1.17,earthquake,Bluffdale,Utah
2019-03-04,20:24:55.810000,33.856,-117.4846667,-0.49,0.72,quarry blast,Home Gardens,CA
2019-03-04,20:14:04.240000,46.0085,-112.4716667,-2,1.64,quarry blast,Butte,Montana
2019-03-04,20:12:05.250000,34.2295,-117.4885,5.19,0.88,earthquake,Lytle Creek,CA
2019-03-04,20:01:18.870000,47.546,-122.726333333333,50.32,1.21,earthquake,Navy Yard City,Washington
2019-03-04,19:55:42.460000,34.0405,-117.2576667,15,0.73,earthquake,Loma Linda,CA
2019-03-04,19:54:12.380000,38.8313333,-122.8326667,0.89,0.62,earthquake,The Geysers,CA
2019-03-04,19:16:14.410000,29.1637,-97.2902,5,2.9,earthquake,Cuero,Texas
2019-03-04,18:48:32.140000,38.8363342,-122.7828369,0.98,0.88,earthquake,Cobb,CA
2019-03-04,18:08:03.100000,33.825,-117.4895,-0.53,1.07,quarry blast,Home Gardens,CA
2019-03-04,17:27:43.390000,38.8346672,-122.7826691,1.58,0.72,earthquake,Cobb,CA
2019-03-04,17:20:11.247000,61.5672,-149.8324,50.9,2.1,earthquake,Houston,Alaska
2019-03-04,17:16:17.180000,38.8193321,-122.8228302,5.02,0.44,earthquake,The Geysers,CA
2019-03-04,17:14:50.730000,38.8153343,-122.8248367,2.17,0.46,earthquake,The Geysers,CA
2019-03-04,16:54:04.790000,38.7938347,-122.8033371,3.2,0.19,earthquake,The Geysers,CA
2019-03-04,16:18:34.170000,34.0863333,-116.394,9.6,0.85,earthquake,Yucca Valley,CA
2019-03-04,16:09:44.200000,38.8366667,-122.7951667,1.96,0.37,earthquake,Cobb,CA
2019-03-04,16:01:48.470000,19.4211674,-155.2971649,-0.33,1.78,earthquake,Volcano,Hawaii
2019-03-04,16:01:47.490000,19.4108334,-155.2768402,0.17,1.75,earthquake,Volcano,Hawaii
2019-03-04,15:55:54.110000,38.7916667,-122.762,0.57,0.21,earthquake,The Geysers,CA
2019-03-04,15:54:17.800000,38.8091667,-122.8311667,0.88,0.46,earthquake,The Geysers,CA
2019-03-04,15:40:10.186000,61.4639,-150.0085,29.5,0.9,earthquake,Big Lake,Alaska
2019-03-04,15:23:21.100000,38.8208351,-122.8026657,3.07,0.55,earthquake,The Geysers,CA
2019-03-04,15:18:28.220000,38.8274994,-122.7959976,0.62,0.55,earthquake,Cobb,CA
2019-03-04,15:04:37.250000,18.298,-66.2093,53,1.97,earthquake,Naranjito,Puerto Rico
2019-03-04,14:35:26.130000,33.9221667,-118.0838333,7.66,1.55,earthquake,Norwalk,CA
2019-03-04,14:16:50.380000,38.826,-122.7976667,0.88,0.98,earthquake,Cobb,CA
2019-03-04,14:11:14.770000,38.8411674,-122.7486649,0.24,1.16,earthquake,Cobb,CA
2019-03-04,13:27:58.040000,40.466,-111.9326667,6.91,1.26,earthquake,Bluffdale,Utah
2019-03-04,13:27:50.980000,38.8178329,-122.8036652,2.29,0.55,earthquake,The Geysers,CA
2019-03-04,13:19:14.090000,38.7716667,-122.7243333,1.6,1.27,earthquake,Anderson Springs,CA
2019-03-04,12:55:15.130000,52.3217,-113.9089,5,3.8,earthquake,Red Deer,Canada
2019-03-04,12:35:29.470000,38.7561684,-122.734169,0.03,0.3,earthquake,The Geysers,CA
2019-03-04,11:59:16.140000,19.196,-155.4493333,31.43,1.36,earthquake,Pahala,Hawaii
2019-03-04,11:49:27.990000,34.1698333,-117.02,3.93,1,earthquake,Running Springs,CA
2019-03-04,11:21:33.650000,38.8355,-122.7908333,2,0.36,earthquake,Cobb,CA
2019-03-04,11:06:02.630000,34.1838333,-117.2355,2.99,0.98,earthquake,Highland,CA
2019-03-04,11:05:37.660000,33.479,-116.7873333,4.15,0.52,earthquake,Aguanga,CA
2019-03-04,11:00:59.350000,33.7011667,-116.7166667,17.37,0.76,earthquake,Idyllwild,CA
2019-03-04,10:52:52.470000,33.4885,-116.7901667,3.93,0.28,earthquake,Aguanga,CA
2019-03-04,10:47:55.050000,47.5916666666667,-122.540166666667,19.79,0.94,earthquake,Manchester,Washington
2019-03-04,10:46:23.820000,37.3526,-115.0616,11.9,0.9,earthquake,Alamo,Nevada
2019-03-04,10:37:03.760000,33.4895,-116.7925,4.09,0.68,earthquake,Aguanga,CA
2019-03-04,10:26:18.675000,61.507,-149.9286,43.2,1.8,earthquake,Big Lake,Alaska
2019-03-04,10:08:57.030000,36.2171667,-117.9896667,1.42,0.48,earthquake,Olancha,CA
2019-03-04,09:46:18.148000,61.5183,-149.9732,32.3,0.9,earthquake,Big Lake,Alaska
2019-03-04,09:02:21.270000,38.8068352,-122.8290024,1.54,0.56,earthquake,The Geysers,CA
2019-03-04,08:53:17,38.8153343,-122.8249969,1.66,0.56,earthquake,The Geysers,CA
2019-03-04,08:43:27.400000,38.8133333,-122.8118333,3.41,1.36,earthquake,The Geysers,CA
2019-03-04,08:16:57.650000,38.8146667,-122.8118362,3.37,0.89,earthquake,The Geysers,CA
2019-03-04,08:06:51.170000,38.91,-122.898,3.32,1.06,earthquake,Kelseyville,CA
2019-03-04,08:03:41.450000,37.2188333,-122.0173333,8.47,2.09,earthquake,Monte Sereno,CA
2019-03-04,07:52:20.490000,45.8623333,-111.3616667,3.93,1.87,earthquake,Manhattan,Montana
2019-03-04,06:59:21.227000,37.3267,-115.1184,0.5,0.4,earthquake,Alamo,Nevada
2019-03-04,06:55:58.310000,35.989,-117.9198333,3.87,0.95,earthquake,Little Lake,CA
2019-03-04,06:51:27.070000,37.5833333,-118.9288333,5.57,0.44,earthquake,Mammoth Lakes,CA
2019-03-04,06:16:05.610000,47.79,-120.063666666667,5.08,0.85,earthquake,Chelan,Washington
2019-03-04,05:32:56.590000,33.7136667,-116.7506667,16.63,0.89,earthquake,Idyllwild,CA
2019-03-04,05:27:19.740000,33.4901667,-116.7905,2.82,0.38,earthquake,Aguanga,CA
2019-03-04,05:06:32.413000,61.4502,-150.0571,31.7,0.9,earthquake,Big Lake,Alaska
2019-03-04,04:57:58.593000,61.6589,-149.5872,28.2,1.3,earthquake,Meadow Lakes,Alaska
2019-03-04,04:50:16.813000,61.4895,-149.9292,29.4,0.8,earthquake,Big Lake,Alaska
2019-03-04,03:41:37.730000,35.0783,-97.5411,5,1.8,earthquake,Goldsby,Oklahoma
